outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel	sampleCount	sampleRate
BABEL_OP3_402_97772_20140915_201705_S5_scripted.sph	97772	20140915	201705	97772	inLine	CENTRAL	F	HOME_OFFICE_MOBILE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_97896_20141122_162036_D1_scripted.sph	97896	20141122	162036	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162225_C2_scripted.sph	97896	20141122	162225	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162246_C4_scripted.sph	97896	20141122	162246	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162336_S2_scripted.sph	97896	20141122	162336	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162204_S8_scripted.sph	97896	20141122	162204	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162105_O2_scripted.sph	97896	20141122	162105	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162357_O5_scripted.sph	97896	20141122	162357	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162409_S6_scripted.sph	97896	20141122	162409	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_161957_R1_scripted.sph	97896	20141122	161957	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162215_C1_scripted.sph	97896	20141122	162215	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162455_D2_scripted.sph	97896	20141122	162455	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162507_S3_scripted.sph	97896	20141122	162507	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162444_T2_scripted.sph	97896	20141122	162444	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162528_A1_scripted.sph	97896	20141122	162528	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162012_O1_scripted.sph	97896	20141122	162012	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162434_S5_scripted.sph	97896	20141122	162434	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162306_O6_scripted.sph	97896	20141122	162306	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162047_C6_scripted.sph	97896	20141122	162047	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162631_S9_scripted.sph	97896	20141122	162631	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162419_D3_scripted.sph	97896	20141122	162419	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162616_S7_scripted.sph	97896	20141122	162616	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162055_T1_scripted.sph	97896	20141122	162055	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162555_S4_scripted.sph	97896	20141122	162555	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162522_S1_scripted.sph	97896	20141122	162522	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162025_O8_scripted.sph	97896	20141122	162025	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162605_N1_scripted.sph	97896	20141122	162605	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162236_O3_scripted.sph	97896	20141122	162236	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_97896_20141122_162256_M1_scripted.sph	97896	20141122	162256	97896	inLine	CENTRAL	M	PUBLIC_PLACE	46	TELKOMSEL	NOKIA	0	8000
BABEL_OP3_402_98165_20141106_191710_O1_scripted.sph	98165	20141106	191710	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_192029_D2_scripted.sph	98165	20141106	192029	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_191910_M1_scripted.sph	98165	20141106	191910	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_191950_S6_scripted.sph	98165	20141106	191950	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_191657_R1_scripted.sph	98165	20141106	191657	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_191844_C2_scripted.sph	98165	20141106	191844	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_192051_S1_scripted.sph	98165	20141106	192051	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_191755_O2_scripted.sph	98165	20141106	191755	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_191730_D1_scripted.sph	98165	20141106	191730	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_191737_C6_scripted.sph	98165	20141106	191737	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_191958_D3_scripted.sph	98165	20141106	191958	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_192109_S4_scripted.sph	98165	20141106	192109	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_191720_O8_scripted.sph	98165	20141106	191720	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_192008_S5_scripted.sph	98165	20141106	192008	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_192143_S9_scripted.sph	98165	20141106	192143	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_192039_S3_scripted.sph	98165	20141106	192039	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_191825_S8_scripted.sph	98165	20141106	191825	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_191930_S2_scripted.sph	98165	20141106	191930	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_191900_C4_scripted.sph	98165	20141106	191900	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_192057_A1_scripted.sph	98165	20141106	192057	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_191937_O5_scripted.sph	98165	20141106	191937	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_192119_N1_scripted.sph	98165	20141106	192119	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_191851_O3_scripted.sph	98165	20141106	191851	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_192131_S7_scripted.sph	98165	20141106	192131	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_191834_C1_scripted.sph	98165	20141106	191834	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_191747_T1_scripted.sph	98165	20141106	191747	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_191921_O6_scripted.sph	98165	20141106	191921	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98165_20141106_192018_T2_scripted.sph	98165	20141106	192018	98165	inLine	CENTRAL	M	MICROPHONE	37	TELKOMSEL	CROSS	0	8000
BABEL_OP3_402_98888_20141108_213046_S6_scripted.sph	98888	20141108	213046	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_212943_O3_scripted.sph	98888	20141108	212943	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_213223_N1_scripted.sph	98888	20141108	213223	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_212820_D1_scripted.sph	98888	20141108	212820	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_213033_O5_scripted.sph	98888	20141108	213033	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_213054_D3_scripted.sph	98888	20141108	213054	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_212804_O8_scripted.sph	98888	20141108	212804	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_213116_T2_scripted.sph	98888	20141108	213116	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_213025_S2_scripted.sph	98888	20141108	213025	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_213153_S1_scripted.sph	98888	20141108	213153	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_213127_D2_scripted.sph	98888	20141108	213127	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_212914_S8_scripted.sph	98888	20141108	212914	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_212831_C6_scripted.sph	98888	20141108	212831	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_212847_O2_scripted.sph	98888	20141108	212847	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_212754_O1_scripted.sph	98888	20141108	212754	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_213215_S4_scripted.sph	98888	20141108	213215	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_213013_O6_scripted.sph	98888	20141108	213013	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_213253_S9_scripted.sph	98888	20141108	213253	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_212741_R1_scripted.sph	98888	20141108	212741	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_213238_S7_scripted.sph	98888	20141108	213238	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_213003_M1_scripted.sph	98888	20141108	213003	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_213106_S5_scripted.sph	98888	20141108	213106	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_213201_A1_scripted.sph	98888	20141108	213201	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_212838_T1_scripted.sph	98888	20141108	212838	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_212953_C4_scripted.sph	98888	20141108	212953	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_212934_C2_scripted.sph	98888	20141108	212934	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_212923_C1_scripted.sph	98888	20141108	212923	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_98888_20141108_213141_S3_scripted.sph	98888	20141108	213141	98888	inLine	CENTRAL	M	STREET	39	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_163854_O8_scripted.sph	99202	20141123	163854	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164107_S2_scripted.sph	99202	20141123	164107	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164314_S7_scripted.sph	99202	20141123	164314	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164004_S8_scripted.sph	99202	20141123	164004	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_163936_O2_scripted.sph	99202	20141123	163936	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_163842_O1_scripted.sph	99202	20141123	163842	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164158_T2_scripted.sph	99202	20141123	164158	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164039_C4_scripted.sph	99202	20141123	164039	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164129_S6_scripted.sph	99202	20141123	164129	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164147_S5_scripted.sph	99202	20141123	164147	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164022_C2_scripted.sph	99202	20141123	164022	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164237_A1_scripted.sph	99202	20141123	164237	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164049_M1_scripted.sph	99202	20141123	164049	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164259_N1_scripted.sph	99202	20141123	164259	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164054_O6_scripted.sph	99202	20141123	164054	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164011_C1_scripted.sph	99202	20141123	164011	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164207_D2_scripted.sph	99202	20141123	164207	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164031_O3_scripted.sph	99202	20141123	164031	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164219_S3_scripted.sph	99202	20141123	164219	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_163906_D1_scripted.sph	99202	20141123	163906	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_163830_R1_scripted.sph	99202	20141123	163830	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164114_O5_scripted.sph	99202	20141123	164114	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_163926_T1_scripted.sph	99202	20141123	163926	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164135_D3_scripted.sph	99202	20141123	164135	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164249_S4_scripted.sph	99202	20141123	164249	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164329_S9_scripted.sph	99202	20141123	164329	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_163918_C6_scripted.sph	99202	20141123	163918	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99202_20141123_164231_S1_scripted.sph	99202	20141123	164231	99202	inLine	EASTERN	F	STREET	29	XL	SAMSUNG	0	8000
BABEL_OP3_402_99516_20140917_175920_S7_scripted.sph	99516	20140917	175920	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175708_O6_scripted.sph	99516	20140917	175708	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175747_D3_scripted.sph	99516	20140917	175747	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175929_S9_scripted.sph	99516	20140917	175929	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175500_O1_scripted.sph	99516	20140917	175500	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175801_S5_scripted.sph	99516	20140917	175801	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175908_N1_scripted.sph	99516	20140917	175908	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175820_D2_scripted.sph	99516	20140917	175820	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175650_C4_scripted.sph	99516	20140917	175650	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175614_S8_scripted.sph	99516	20140917	175614	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175633_C2_scripted.sph	99516	20140917	175633	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175857_S4_scripted.sph	99516	20140917	175857	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175849_A1_scripted.sph	99516	20140917	175849	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175549_O2_scripted.sph	99516	20140917	175549	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175640_O3_scripted.sph	99516	20140917	175640	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175841_S1_scripted.sph	99516	20140917	175841	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175729_O5_scripted.sph	99516	20140917	175729	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175522_D1_scripted.sph	99516	20140917	175522	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175448_R1_scripted.sph	99516	20140917	175448	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175700_M1_scripted.sph	99516	20140917	175700	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175721_S2_scripted.sph	99516	20140917	175721	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175811_T2_scripted.sph	99516	20140917	175811	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175540_T1_scripted.sph	99516	20140917	175540	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175534_C6_scripted.sph	99516	20140917	175534	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175831_S3_scripted.sph	99516	20140917	175831	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175510_O8_scripted.sph	99516	20140917	175510	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175623_C1_scripted.sph	99516	20140917	175623	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99516_20140917_175739_S6_scripted.sph	99516	20140917	175739	99516	inLine	CENTRAL	F	MICROPHONE	37	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_99594_20141111_171435_T2_scripted.sph	99594	20141111	171435	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171249_C1_scripted.sph	99594	20141111	171249	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171536_S4_scripted.sph	99594	20141111	171536	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171611_S9_scripted.sph	99594	20141111	171611	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171138_T1_scripted.sph	99594	20141111	171138	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171300_C2_scripted.sph	99594	20141111	171300	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171310_O3_scripted.sph	99594	20141111	171310	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171118_D1_scripted.sph	99594	20141111	171118	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171426_S5_scripted.sph	99594	20141111	171426	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171556_S7_scripted.sph	99594	20141111	171556	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171148_O2_scripted.sph	99594	20141111	171148	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171052_O1_scripted.sph	99594	20141111	171052	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171346_S2_scripted.sph	99594	20141111	171346	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171521_A1_scripted.sph	99594	20141111	171521	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171240_S8_scripted.sph	99594	20141111	171240	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171415_D3_scripted.sph	99594	20141111	171415	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171446_D2_scripted.sph	99594	20141111	171446	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171037_R1_scripted.sph	99594	20141111	171037	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171329_M1_scripted.sph	99594	20141111	171329	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171336_O6_scripted.sph	99594	20141111	171336	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171356_O5_scripted.sph	99594	20141111	171356	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171511_S1_scripted.sph	99594	20141111	171511	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171546_N1_scripted.sph	99594	20141111	171546	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_99594_20141111_171319_C4_scripted.sph	99594	20141111	171319	99594	inLine	CENTRAL	M	STREET	30	INDOSAT	ADVAN	0	8000
